Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
505,-17.048129,-16.920561,-18.618914
506,-17.070091,-16.914029,-18.658884
507,-17.046913,-16.873059,-18.615280
508,-17.057351,-16.898151,-18.630025
509,-17.040825,-16.918161,-18.677387
510,-17.065121,-16.944433,-18.609370
511,-17.059907,-16.926189,-18.627889
512,-17.022723,-16.945777,-18.618228
513,-17.050219,-16.940574,-18.615114
514,-17.047856,-16.907147,-18.634512
515,-17.072362,-16.930035,-18.556522
516,-17.039598,-16.927000,-18.592408
517,-17.032412,-16.901567,-18.576059
518,-17.038729,-16.945373,-18.590878
519,-17.016850,-16.936475,-18.643564
520,-17.036113,-16.914185,-18.603096
521,-16.997721,-16.953256,-18.558494
522,-17.030054,-16.943581,-18.645068
523,-17.065101,-16.925008,-18.591851
524,-17.045336,-16.925188,-18.572047
525,-17.059591,-16.917516,-18.541102
526,-17.049716,-16.932186,-18.522851
527,-17.058283,-16.929486,-18.543880
528,-17.079794,-16.910214,-18.540459
529,-17.069589,-16.928974,-18.486778
530,-17.072388,-16.915842,-18.546691
531,-17.089937,-16.914400,-18.539037
532,-17.080192,-16.922569,-18.528663
533,-17.072098,-16.918249,-18.577352
534,-17.034144,-16.929259,-18.553869
535,-17.082283,-16.918881,-18.602933
536,-17.080713,-16.888953,-18.506956
537,-17.080570,-16.895303,-18.528686
538,-17.120287,-16.898807,-18.512713
539,-17.102988,-16.900305,-18.530433
540,-17.118001,-16.882305,-18.502874
541,-17.079943,-16.925361,-18.456377
542,-17.066321,-16.928241,-18.462247
543,-17.100132,-16.931854,-18.472295
544,-17.124180,-16.919937,-18.438989
545,-17.090501,-16.937039,-18.452438
546,-17.085241,-16.937780,-18.430362
547,-17.068977,-16.909255,-18.469287
548,-17.088046,-16.958986,-18.518496
549,-17.077318,-16.925388,-18.485274
550,-17.088885,-16.924780,-18.459162
551,-17.089186,-16.918307,-18.432477
552,-17.100938,-16.921248,-18.383502
553,-17.034390,-16.904944,-18.448156
554,-17.048577,-16.955106,-18.431940
555,-17.063325,-16.916846,-18.390816
556,-17.082325,-16.930412,-18.506253
557,-17.094254,-16.902103,-18.476784
558,-17.037683,-16.949504,-18.483424
559,-17.049319,-16.983615,-18.460073
560,-17.084047,-16.921289,-18.440913
561,-17.069217,-16.928855,-18.421769
562,-17.091361,-16.958652,-18.475176
563,-17.065998,-16.942272,-18.435068
564,-17.087202,-16.948084,-18.423869
565,-17.072513,-16.916068,-18.411525
566,-17.105049,-16.956106,-18.347104
567,-17.108220,-16.946569,-18.373725
568,-17.119231,-16.955589,-18.371484
569,-17.111251,-16.961285,-18.411295
570,-17.091100,-16.956081,-18.400966
571,-17.090635,-16.918619,-18.392383
572,-17.115346,-16.935390,-18.376181
573,-17.120679,-16.887251,-18.369822
574,-17.097410,-16.944568,-18.380129
575,-17.140410,-16.915075,-18.381627
576,-17.111134,-16.944127,-18.324447
577,-17.127903,-16.934620,-18.294496
578,-17.092418,-16.936186,-18.347624
579,-17.093535,-16.953911,-18.362387
580,-17.113154,-16.944232,-18.311859
581,-17.152628,-16.949841,-18.299929
582,-17.126848,-16.929966,-18.341122
583,-17.133606,-16.925741,-18.283562
584,-17.164712,-16.962984,-18.260330
585,-17.119026,-16.975090,-18.284964
586,-17.106613,-16.980361,-18.313244
587,-17.096992,-16.971079,-18.277977
588,-17.119803,-16.956380,-18.333310
589,-17.131736,-16.920574,-18.280128
590,-17.160198,-16.924884,-18.264400
591,-17.078867,-16.905438,-18.281438
592,-17.104606,-16.963937,-18.288788
593,-17.125257,-16.943065,-18.251423
594,-17.162321,-16.981609,-18.267356
595,-17.118297,-16.996901,-18.240648
596,-17.179152,-16.941388,-18.333123
597,-17.173057,-16.957421,-18.290137
598,-17.135909,-16.939796,-18.297957
599,-17.124721,-16.959213,-18.301025
600,-17.165503,-16.968217,-18.251816
601,-17.168441,-16.971485,-18.300400
602,-17.147173,-16.955903,-18.282317
