Epoch,beta_max/4,beta_max,4beta_max
358,-12.919197,-12.730433,-12.520218
359,-12.917870,-12.729545,-12.519150
360,-12.916682,-12.728394,-12.518501
361,-12.915384,-12.727299,-12.516816
362,-12.914137,-12.726243,-12.515812
363,-12.912887,-12.725237,-12.514051
364,-12.911652,-12.724080,-12.512830
365,-12.910375,-12.722969,-12.511445
366,-12.909098,-12.721954,-12.510560
367,-12.907758,-12.720830,-12.509342
368,-12.906526,-12.719609,-12.508118
369,-12.905324,-12.718529,-12.506788
370,-12.904084,-12.717359,-12.505866
371,-12.902870,-12.716193,-12.504411
372,-12.901660,-12.715078,-12.503465
373,-12.900425,-12.713981,-12.502302
374,-12.899168,-12.712797,-12.500990
375,-12.897870,-12.711712,-12.500230
376,-12.896653,-12.710560,-12.499099
377,-12.895373,-12.709477,-12.498297
378,-12.894116,-12.708463,-12.497307
379,-12.892814,-12.707366,-12.496289
380,-12.891637,-12.706300,-12.495684
381,-12.890412,-12.705172,-12.494757
382,-12.889226,-12.704121,-12.494141
383,-12.887955,-12.703068,-12.492421
384,-12.886712,-12.702148,-12.491190
385,-12.885464,-12.701087,-12.490552
386,-12.884297,-12.699948,-12.489838
387,-12.883188,-12.698937,-12.488277
388,-12.881891,-12.697907,-12.487277
389,-12.880694,-12.696782,-12.485634
390,-12.879550,-12.695774,-12.484976
391,-12.878393,-12.694714,-12.484087
392,-12.877227,-12.693627,-12.482591
393,-12.876015,-12.692617,-12.481293
394,-12.874850,-12.691630,-12.480140
395,-12.873575,-12.690476,-12.479016
396,-12.872468,-12.689231,-12.477884
397,-12.871255,-12.688181,-12.477208
398,-12.870040,-12.687157,-12.476286
399,-12.868887,-12.686156,-12.474740
400,-12.867601,-12.685095,-12.474350
401,-12.866417,-12.684025,-12.472981
402,-12.865293,-12.682972,-12.471516
403,-12.864107,-12.681901,-12.471103
404,-12.862884,-12.680820,-12.470190
405,-12.861757,-12.679680,-12.469175
406,-12.860566,-12.678680,-12.468332
407,-12.859320,-12.677557,-12.466650
408,-12.858145,-12.676646,-12.465703
409,-12.857014,-12.675643,-12.464989
410,-12.855863,-12.674583,-12.464252
411,-12.854664,-12.673648,-12.463234
412,-12.853520,-12.672591,-12.462273
413,-12.852300,-12.671446,-12.461458
414,-12.851069,-12.670461,-12.460359
415,-12.849888,-12.669412,-12.459340
416,-12.848723,-12.668475,-12.458335
417,-12.847685,-12.667448,-12.457600
418,-12.846487,-12.666332,-12.456267
419,-12.845262,-12.665224,-12.454971
420,-12.844053,-12.664123,-12.454338
421,-12.842897,-12.663167,-12.453097
422,-12.841786,-12.662094,-12.452335
423,-12.840759,-12.661022,-12.451809
424,-12.839704,-12.659954,-12.450834
425,-12.838556,-12.658988,-12.449420
426,-12.837392,-12.657982,-12.448729
427,-12.836345,-12.657027,-12.447249
428,-12.835272,-12.656143,-12.446420
429,-12.834118,-12.655135,-12.445391
430,-12.832929,-12.654246,-12.444470
431,-12.831799,-12.653333,-12.443856
432,-12.830544,-12.652259,-12.443162
433,-12.829504,-12.651210,-12.441831
434,-12.828334,-12.650272,-12.440938
435,-12.827271,-12.649208,-12.439674
436,-12.826035,-12.648191,-12.438868
437,-12.824847,-12.647223,-12.437650
438,-12.823695,-12.646437,-12.436112
439,-12.822621,-12.645520,-12.435403
440,-12.821519,-12.644683,-12.434837
441,-12.820437,-12.643718,-12.433324
442,-12.819351,-12.642739,-12.432812
443,-12.818251,-12.641861,-12.432219
444,-12.817057,-12.640869,-12.431653
445,-12.816031,-12.639779,-12.430962
446,-12.814887,-12.638818,-12.430379
447,-12.813688,-12.637876,-12.429495
448,-12.812595,-12.637015,-12.428561
449,-12.811495,-12.635883,-12.427943
450,-12.810332,-12.635001,-12.427353
451,-12.809329,-12.633817,-12.426858
452,-12.808148,-12.632812,-12.425651
453,-12.807036,-12.632016,-12.425352
454,-12.805867,-12.630935,-12.424479
455,-12.804672,-12.629975,-12.423433
456,-12.803520,-12.629043,-12.422230
