Epoch,beta_max/4,beta_max,4beta_max
367,-12.828838,-12.615639,-12.293148
368,-12.827423,-12.614267,-12.292191
369,-12.826052,-12.612966,-12.290498
370,-12.824653,-12.611631,-12.289233
371,-12.823214,-12.610310,-12.287651
372,-12.821883,-12.608940,-12.286017
373,-12.820553,-12.607611,-12.285540
374,-12.819157,-12.606376,-12.285537
375,-12.817656,-12.605112,-12.285567
376,-12.816212,-12.603731,-12.285128
377,-12.814754,-12.602486,-12.284579
378,-12.813370,-12.601091,-12.282640
379,-12.812064,-12.599909,-12.281057
380,-12.810717,-12.598668,-12.279943
381,-12.809302,-12.597359,-12.279534
382,-12.807845,-12.596087,-12.278311
383,-12.806427,-12.594934,-12.277645
384,-12.805041,-12.593586,-12.276575
385,-12.803767,-12.592300,-12.275495
386,-12.802449,-12.591055,-12.274778
387,-12.801083,-12.589877,-12.273648
388,-12.799632,-12.588652,-12.272938
389,-12.798209,-12.587392,-12.271935
390,-12.796907,-12.586009,-12.270889
391,-12.795558,-12.584649,-12.269679
392,-12.794202,-12.583286,-12.267571
393,-12.792898,-12.582033,-12.266195
394,-12.791390,-12.580879,-12.265029
395,-12.789993,-12.579709,-12.263482
396,-12.788582,-12.578442,-12.262330
397,-12.787147,-12.577371,-12.260421
398,-12.785747,-12.576006,-12.261097
399,-12.784395,-12.574746,-12.259584
400,-12.783035,-12.573623,-12.259085
401,-12.781688,-12.572420,-12.258359
402,-12.780366,-12.571186,-12.257595
403,-12.779046,-12.569877,-12.256572
404,-12.777700,-12.568562,-12.255128
405,-12.776285,-12.567433,-12.255115
406,-12.774947,-12.566172,-12.254245
407,-12.773588,-12.564867,-12.252496
408,-12.772284,-12.563658,-12.250730
409,-12.770891,-12.562503,-12.250318
410,-12.769538,-12.561205,-12.248739
411,-12.768263,-12.559998,-12.247465
412,-12.766842,-12.558820,-12.245943
413,-12.765480,-12.557686,-12.245438
414,-12.764119,-12.556398,-12.244432
415,-12.762787,-12.555238,-12.243786
416,-12.761430,-12.554119,-12.242850
417,-12.760175,-12.552987,-12.243169
418,-12.758899,-12.551756,-12.242966
419,-12.757471,-12.550583,-12.241808
420,-12.756093,-12.549379,-12.240540
421,-12.754818,-12.548261,-12.239331
422,-12.753514,-12.547159,-12.238030
423,-12.752042,-12.545975,-12.236114
424,-12.750697,-12.544852,-12.235677
425,-12.749315,-12.543815,-12.235343
426,-12.747917,-12.542600,-12.234405
427,-12.746537,-12.541370,-12.232422
428,-12.745193,-12.540225,-12.231413
429,-12.743839,-12.538938,-12.230519
430,-12.742629,-12.537742,-12.229639
431,-12.741304,-12.536595,-12.229101
432,-12.740067,-12.535548,-12.229423
433,-12.738798,-12.534458,-12.228621
434,-12.737578,-12.533276,-12.226663
435,-12.736200,-12.532167,-12.225062
436,-12.734938,-12.530956,-12.224529
437,-12.733521,-12.529701,-12.223271
438,-12.732225,-12.528541,-12.222993
439,-12.730883,-12.527434,-12.222288
440,-12.729561,-12.526270,-12.221251
441,-12.728209,-12.525200,-12.220420
442,-12.727002,-12.523961,-12.218739
443,-12.725593,-12.522802,-12.218196
444,-12.724235,-12.521676,-12.217534
445,-12.722898,-12.520596,-12.216724
446,-12.721529,-12.519435,-12.216264
447,-12.720151,-12.518351,-12.214516
448,-12.718803,-12.517187,-12.214124
449,-12.717554,-12.516179,-12.212858
450,-12.716230,-12.515118,-12.210866
451,-12.714983,-12.514059,-12.211474
452,-12.713621,-12.512862,-12.210329
453,-12.712328,-12.511781,-12.211055
454,-12.710942,-12.510718,-12.210028
455,-12.709676,-12.509671,-12.209533
456,-12.708344,-12.508654,-12.208698
457,-12.707065,-12.507493,-12.208566
458,-12.705763,-12.506275,-12.208149
459,-12.704528,-12.505024,-12.207827
460,-12.703314,-12.503783,-12.206545
461,-12.702011,-12.502830,-12.206074
462,-12.700733,-12.501716,-12.205718
463,-12.699469,-12.500704,-12.205409
464,-12.698352,-12.499542,-12.203605
465,-12.697167,-12.498445,-12.201508
466,-12.695889,-12.497236,-12.201084
467,-12.694570,-12.496155,-12.200684
468,-12.693246,-12.495083,-12.199022
469,-12.692007,-12.494012,-12.198545
470,-12.690668,-12.492873,-12.197876
471,-12.689404,-12.491757,-12.196546
472,-12.688067,-12.490610,-12.195175
473,-12.686876,-12.489516,-12.194454
474,-12.685596,-12.488488,-12.192442
475,-12.684288,-12.487422,-12.191722
476,-12.682926,-12.486488,-12.190815
477,-12.681677,-12.485371,-12.192048
478,-12.680483,-12.484275,-12.190661
479,-12.679231,-12.483244,-12.188800
480,-12.678020,-12.482291,-12.188142
481,-12.676821,-12.481334,-12.187473
482,-12.675630,-12.480388,-12.185970
483,-12.674368,-12.479316,-12.186385
484,-12.673040,-12.478075,-12.185626
485,-12.671805,-12.476983,-12.185734
486,-12.670542,-12.475972,-12.184009
487,-12.669319,-12.475085,-12.183741
488,-12.668033,-12.474016,-12.181333
489,-12.666746,-12.472917,-12.180458
490,-12.665505,-12.471842,-12.180736
491,-12.664285,-12.470736,-12.179667
492,-12.663094,-12.469713,-12.178262
493,-12.661860,-12.468710,-12.176762
494,-12.660555,-12.467710,-12.175643
495,-12.659329,-12.467054,-12.174962
496,-12.658092,-12.465960,-12.174080
497,-12.656764,-12.464886,-12.172607
498,-12.655533,-12.463747,-12.171380
499,-12.654299,-12.462743,-12.170492
500,-12.653182,-12.461599,-12.168837
501,-12.651896,-12.460867,-12.168412
502,-12.650648,-12.459702,-12.167501
503,-12.649340,-12.458675,-12.167237
504,-12.648301,-12.457727,-12.166716
505,-12.647094,-12.456759,-12.164948
506,-12.645801,-12.455821,-12.164387
507,-12.644582,-12.454507,-12.163150
508,-12.643471,-12.453427,-12.161589
509,-12.642072,-12.452144,-12.160914
510,-12.640904,-12.451228,-12.159566
511,-12.639674,-12.450147,-12.159335
512,-12.638426,-12.449178,-12.158995
513,-12.637326,-12.448059,-12.158851
514,-12.636069,-12.447045,-12.158338
515,-12.635050,-12.445975,-12.158409
516,-12.633849,-12.444942,-12.158182
517,-12.632647,-12.444199,-12.156390
518,-12.631405,-12.443110,-12.155624
519,-12.630123,-12.442279,-12.154110
520,-12.628929,-12.441335,-12.153166
521,-12.627614,-12.440272,-12.152225
522,-12.626426,-12.439193,-12.152319
523,-12.625288,-12.438082,-12.152327
524,-12.624121,-12.437057,-12.151305
525,-12.622996,-12.435871,-12.149904
526,-12.621822,-12.434697,-12.149676
527,-12.620628,-12.433768,-12.148595
528,-12.619454,-12.432855,-12.149075
529,-12.618436,-12.431801,-12.149011
530,-12.617183,-12.430790,-12.148048
531,-12.616003,-12.429958,-12.146806
532,-12.614805,-12.428893,-12.147070
533,-12.613675,-12.427909,-12.146376
534,-12.612676,-12.426964,-12.147167
535,-12.611503,-12.426168,-12.146177
536,-12.610261,-12.425322,-12.144679
537,-12.609021,-12.424240,-12.143389
538,-12.607880,-12.423380,-12.141549
539,-12.606701,-12.422447,-12.140638
540,-12.605494,-12.421474,-12.140352
541,-12.604232,-12.420668,-12.140523
542,-12.603215,-12.419752,-12.139147
543,-12.602183,-12.418835,-12.138382
544,-12.601114,-12.417959,-12.136702
545,-12.599877,-12.417179,-12.136650
546,-12.598826,-12.416216,-12.136059
547,-12.597574,-12.415267,-12.134813
548,-12.596623,-12.414234,-12.134478
549,-12.595406,-12.413202,-12.134407
550,-12.594323,-12.412258,-12.132849
551,-12.593241,-12.411578,-12.132565
552,-12.592139,-12.410739,-12.131809
553,-12.591042,-12.409919,-12.131131
554,-12.589826,-12.408722,-12.130427
555,-12.588719,-12.407839,-12.130342
556,-12.587554,-12.407098,-12.129311
557,-12.586370,-12.406125,-12.128045
558,-12.585331,-12.405145,-12.127016
559,-12.584165,-12.404256,-12.125956
560,-12.582854,-12.403076,-12.125182
561,-12.581591,-12.402248,-12.124516
562,-12.580543,-12.401373,-12.122515
563,-12.579417,-12.400546,-12.121325
564,-12.578389,-12.399651,-12.120273
565,-12.577194,-12.399102,-12.118506
566,-12.576025,-12.398264,-12.117698
567,-12.575027,-12.397395,-12.117832
568,-12.573893,-12.396314,-12.118400
569,-12.572766,-12.395401,-12.116313
570,-12.571705,-12.394283,-12.116203
571,-12.570709,-12.393393,-12.115955
572,-12.569525,-12.392470,-12.114793
573,-12.568462,-12.391521,-12.114530
574,-12.567317,-12.390873,-12.114010
575,-12.566223,-12.389749,-12.113331
576,-12.565110,-12.388755,-12.112327
577,-12.563972,-12.387954,-12.110655
578,-12.562805,-12.386678,-12.110800
579,-12.561665,-12.385776,-12.108576
580,-12.560666,-12.384865,-12.108624
581,-12.559690,-12.384177,-12.107160
582,-12.558553,-12.383285,-12.106993
583,-12.557624,-12.382106,-12.105470
584,-12.556480,-12.381403,-12.104433
585,-12.555332,-12.380685,-12.103408
586,-12.554112,-12.379931,-12.103193
587,-12.552950,-12.379023,-12.103862
588,-12.551939,-12.378450,-12.104711
589,-12.550792,-12.377526,-12.103456
590,-12.549738,-12.376537,-12.102226
591,-12.548735,-12.375639,-12.101231
592,-12.547758,-12.374460,-12.100697
593,-12.546747,-12.373652,-12.100580
594,-12.545667,-12.372699,-12.099963
595,-12.544471,-12.371679,-12.100313
596,-12.543458,-12.370768,-12.099545
597,-12.542434,-12.370057,-12.099570
598,-12.541352,-12.369132,-12.098800
599,-12.540469,-12.368224,-12.098064
600,-12.539500,-12.367638,-12.096521
601,-12.538733,-12.366842,-12.095725
602,-12.537722,-12.366049,-12.094850
603,-12.536527,-12.365092,-12.093686
604,-12.535345,-12.364055,-12.092152
605,-12.534418,-12.363307,-12.092477
606,-12.533592,-12.362423,-12.090952
607,-12.532269,-12.361519,-12.088615
608,-12.531262,-12.360574,-12.087694
609,-12.530193,-12.359718,-12.086578
610,-12.529056,-12.359000,-12.085734
611,-12.527945,-12.358192,-12.085321
612,-12.526854,-12.357247,-12.084956
613,-12.525853,-12.356500,-12.084324
614,-12.524896,-12.355835,-12.083273
615,-12.523898,-12.354788,-12.081957
616,-12.522790,-12.354227,-12.082222
617,-12.521794,-12.353208,-12.081197
618,-12.520742,-12.352254,-12.079783
619,-12.519724,-12.351306,-12.080127
620,-12.518593,-12.350509,-12.079377
621,-12.517520,-12.349673,-12.078829
622,-12.516365,-12.348790,-12.077505
623,-12.515349,-12.347941,-12.075857
624,-12.514364,-12.347257,-12.075187
625,-12.513342,-12.346221,-12.074869
626,-12.512328,-12.345708,-12.074744
627,-12.511428,-12.345064,-12.073089
628,-12.510285,-12.344197,-12.072276
629,-12.509325,-12.343286,-12.070751
630,-12.508409,-12.342625,-12.069222
631,-12.507246,-12.341814,-12.068394
632,-12.506163,-12.341019,-12.068708
633,-12.505089,-12.340349,-12.068176
634,-12.504125,-12.339450,-12.067404
635,-12.503071,-12.338648,-12.066573
636,-12.502056,-12.337805,-12.065416
637,-12.501153,-12.337202,-12.065290
638,-12.500176,-12.336582,-12.063685
639,-12.499093,-12.335664,-12.062667
640,-12.498038,-12.335018,-12.061485
641,-12.496945,-12.333997,-12.060651
642,-12.495860,-12.332979,-12.059143
643,-12.494826,-12.332042,-12.057834
644,-12.493829,-12.331410,-12.058058
645,-12.492863,-12.330570,-12.056731
646,-12.491896,-12.329816,-12.055404
647,-12.491101,-12.329052,-12.054461
648,-12.490067,-12.328287,-12.053615
649,-12.489056,-12.327719,-12.051836
650,-12.488077,-12.326953,-12.052615
651,-12.487189,-12.326105,-12.052279
652,-12.486266,-12.325304,-12.051799
653,-12.485628,-12.324725,-12.052148
654,-12.484806,-12.324136,-12.051207
655,-12.483955,-12.323563,-12.051124
656,-12.482890,-12.322952,-12.051479
657,-12.481876,-12.321847,-12.048822
658,-12.480796,-12.320870,-12.049254
659,-12.479741,-12.320226,-12.048063
660,-12.478773,-12.319699,-12.047597
661,-12.477884,-12.318948,-12.046353
662,-12.477075,-12.318220,-12.045859
663,-12.476203,-12.317354,-12.043858
664,-12.475101,-12.316737,-12.042889
665,-12.473876,-12.315929,-12.042529
666,-12.472803,-12.314989,-12.042052
667,-12.471962,-12.314388,-12.041829
668,-12.471143,-12.313537,-12.041516
669,-12.470197,-12.312847,-12.041339
670,-12.469276,-12.312470,-12.040902
671,-12.468266,-12.311772,-12.040355
672,-12.467355,-12.310970,-12.039479
673,-12.466503,-12.310152,-12.038429
674,-12.465746,-12.309271,-12.037909
675,-12.464934,-12.308243,-12.036795
676,-12.464097,-12.307631,-12.035972
677,-12.463201,-12.306729,-12.035696
678,-12.462476,-12.305943,-12.034441
679,-12.461429,-12.305372,-12.033572
680,-12.460374,-12.304560,-12.032227
681,-12.459234,-12.304141,-12.031869
682,-12.458385,-12.303519,-12.032279
683,-12.457437,-12.302939,-12.030239
684,-12.456366,-12.302254,-12.029015
685,-12.455632,-12.301304,-12.027857
686,-12.454615,-12.300376,-12.026650
687,-12.453651,-12.299914,-12.025453
688,-12.452662,-12.299180,-12.023864
689,-12.451812,-12.298742,-12.023618
690,-12.450775,-12.298111,-12.023493
691,-12.449715,-12.297277,-12.022541
692,-12.448857,-12.296710,-12.021232
693,-12.447896,-12.296118,-12.020606
694,-12.446949,-12.295410,-12.020157
695,-12.445980,-12.294705,-12.019348
