Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
308,-14.825590,-14.832278,-23.545655
309,-14.826137,-14.833861,-23.524915
310,-14.825684,-14.833523,-23.515320
311,-14.825330,-14.832868,-23.519370
312,-14.825530,-14.831946,-23.521577
313,-14.825203,-14.833120,-23.498615
314,-14.825087,-14.832762,-23.486193
315,-14.825214,-14.833536,-23.491107
316,-14.825254,-14.832819,-23.483293
317,-14.825565,-14.832454,-23.483802
318,-14.825402,-14.832308,-23.504768
319,-14.825563,-14.832479,-23.491054
320,-14.824893,-14.833401,-23.462956
321,-14.825019,-14.834043,-23.464699
322,-14.825474,-14.834966,-23.452532
323,-14.825310,-14.834255,-23.436998
324,-14.825037,-14.834394,-23.437653
325,-14.824878,-14.834078,-23.431164
326,-14.824749,-14.833504,-23.427426
327,-14.825192,-14.835842,-23.427242
328,-14.825545,-14.836168,-23.440594
329,-14.825422,-14.837662,-23.448104
330,-14.825705,-14.839069,-23.432217
331,-14.825726,-14.837662,-23.441449
332,-14.825429,-14.836255,-23.456924
333,-14.825497,-14.839298,-23.425823
334,-14.826028,-14.838484,-23.420071
335,-14.825740,-14.838845,-23.430884
336,-14.825101,-14.839835,-23.420218
337,-14.825035,-14.839644,-23.418961
338,-14.826153,-14.838807,-23.402197
339,-14.826378,-14.839197,-23.379030
340,-14.826237,-14.839192,-23.384947
341,-14.825711,-14.839259,-23.378361
342,-14.826602,-14.840033,-23.376975
343,-14.826248,-14.838899,-23.359820
344,-14.825755,-14.839425,-23.365483
345,-14.826361,-14.839545,-23.346207
346,-14.827475,-14.840875,-23.361412
347,-14.827122,-14.838849,-23.346475
348,-14.826180,-14.840543,-23.352439
349,-14.825556,-14.840609,-23.347778
350,-14.825913,-14.840298,-23.334114
351,-14.826915,-14.839132,-23.327841
352,-14.827313,-14.838364,-23.325317
353,-14.827918,-14.839952,-23.321843
354,-14.828205,-14.841623,-23.313156
355,-14.828210,-14.840959,-23.319637
356,-14.827421,-14.844281,-23.316746
357,-14.827930,-14.842482,-23.318739
358,-14.828387,-14.841832,-23.296756
359,-14.827942,-14.842987,-23.294757
360,-14.827844,-14.841547,-23.281498
361,-14.828085,-14.839425,-23.276439
362,-14.827427,-14.839465,-23.271862
