Epoch,beta_max/4,beta_max,4beta_max
531,-14.105811,-14.100867,-14.181918
532,-14.103662,-14.103044,-14.177330
533,-14.101728,-14.102125,-14.175068
534,-14.103180,-14.100441,-14.175056
535,-14.099331,-14.093174,-14.170005
536,-14.096758,-14.090738,-14.169598
537,-14.095509,-14.092681,-14.169757
538,-14.092253,-14.091745,-14.171729
539,-14.089850,-14.090860,-14.170654
540,-14.085680,-14.093204,-14.168062
541,-14.082311,-14.091290,-14.167302
542,-14.080342,-14.088568,-14.165329
543,-14.078378,-14.083523,-14.168665
544,-14.076726,-14.082520,-14.166905
545,-14.078599,-14.082398,-14.163025
546,-14.078261,-14.086463,-14.159009
547,-14.075990,-14.088827,-14.160400
548,-14.072527,-14.090751,-14.162996
549,-14.067048,-14.090029,-14.166207
550,-14.067087,-14.086716,-14.163813
551,-14.067479,-14.081310,-14.159427
552,-14.064688,-14.079310,-14.156148
553,-14.063756,-14.075573,-14.150260
554,-14.064099,-14.073202,-14.146976
555,-14.067195,-14.073987,-14.147108
556,-14.069838,-14.074156,-14.147625
557,-14.070184,-14.073531,-14.146579
558,-14.066867,-14.070773,-14.141922
559,-14.064434,-14.067249,-14.139544
560,-14.063251,-14.066416,-14.144396
561,-14.061040,-14.065288,-14.143206
562,-14.060609,-14.065474,-14.145649
563,-14.057502,-14.063733,-14.147417
564,-14.051854,-14.063688,-14.146548
565,-14.050168,-14.058778,-14.140662
566,-14.046419,-14.055930,-14.133506
567,-14.045631,-14.054998,-14.124780
568,-14.040358,-14.054421,-14.121136
569,-14.039251,-14.052020,-14.120793
570,-14.038143,-14.049805,-14.122267
571,-14.037040,-14.047967,-14.126756
572,-14.036854,-14.043198,-14.125585
573,-14.032439,-14.037414,-14.127545
574,-14.028235,-14.032180,-14.125038
575,-14.025610,-14.032286,-14.117903
576,-14.026203,-14.034596,-14.118303
577,-14.025527,-14.034415,-14.118822
578,-14.026522,-14.031586,-14.122371
579,-14.025192,-14.032071,-14.120068
580,-14.019840,-14.029145,-14.115401
581,-14.015361,-14.027288,-14.113338
582,-14.016844,-14.029236,-14.116230
583,-14.014642,-14.023100,-14.112893
584,-14.012045,-14.018767,-14.110523
585,-14.011110,-14.016835,-14.108463
586,-14.015404,-14.018421,-14.106224
587,-14.014460,-14.017460,-14.106571
588,-14.014057,-14.018459,-14.102236
589,-14.014918,-14.021152,-14.103268
590,-14.017723,-14.023688,-14.099755
591,-14.015838,-14.028494,-14.094835
592,-14.018457,-14.022736,-14.094824
593,-14.015827,-14.019763,-14.097971
594,-14.011137,-14.015711,-14.105288
595,-14.006793,-14.014393,-14.106873
596,-14.002080,-14.016080,-14.111099
597,-13.999285,-14.012340,-14.108996
598,-13.995376,-14.010387,-14.102190
599,-13.992238,-14.009980,-14.095039
600,-13.991205,-14.010230,-14.091294
601,-13.994478,-14.010682,-14.089818
602,-13.991770,-14.004587,-14.090177
603,-13.988725,-14.002011,-14.090940
604,-13.985731,-13.998150,-14.083709
605,-13.984666,-13.994585,-14.080192
606,-13.984594,-13.995726,-14.077946
607,-13.986992,-13.994965,-14.077547
608,-13.991718,-13.993233,-14.075728
609,-13.991179,-13.989690,-14.071236
610,-13.989061,-13.987877,-14.064712
611,-13.988911,-13.990724,-14.061014
612,-13.988108,-13.992847,-14.057030
613,-13.983594,-13.989412,-14.054437
614,-13.978676,-13.987106,-14.052965
615,-13.976349,-13.987836,-14.057703
616,-13.974381,-13.984619,-14.061145
617,-13.975006,-13.985223,-14.063943
618,-13.974110,-13.986499,-14.057835
619,-13.973733,-13.985450,-14.056152
620,-13.970692,-13.984227,-14.055232
621,-13.968404,-13.980088,-14.056497
622,-13.968029,-13.976983,-14.053588
623,-13.966258,-13.977200,-14.052821
624,-13.968814,-13.975242,-14.051706
625,-13.971270,-13.974434,-14.049259
626,-13.968952,-13.969369,-14.045202
627,-13.968878,-13.971428,-14.042306
628,-13.971780,-13.969729,-14.042207
629,-13.971737,-13.965242,-14.038100
630,-13.966782,-13.959447,-14.035077
631,-13.964152,-13.952469,-14.030968
632,-13.963994,-13.954101,-14.029300
633,-13.962218,-13.956973,-14.027903
634,-13.960670,-13.956151,-14.023868
635,-13.959699,-13.953418,-14.023757
636,-13.956501,-13.951015,-14.023602
637,-13.952966,-13.949355,-14.023122
638,-13.951648,-13.951055,-14.023214
639,-13.952691,-13.952524,-14.025296
640,-13.953243,-13.951866,-14.026041
641,-13.952564,-13.948705,-14.029252
642,-13.951257,-13.946712,-14.024357
643,-13.947004,-13.943171,-14.019659
644,-13.944122,-13.940083,-14.013025
645,-13.946827,-13.939919,-14.012100
646,-13.952942,-13.940206,-14.005702
647,-13.955308,-13.940839,-14.008138
648,-13.957432,-13.939545,-14.003421
649,-13.954432,-13.940082,-14.002572
650,-13.953503,-13.936271,-14.008035
651,-13.948919,-13.934914,-14.006561
652,-13.945709,-13.931475,-14.005963
653,-13.944107,-13.931323,-14.004809
654,-13.946289,-13.933095,-14.005621
655,-13.949388,-13.931973,-14.008387
656,-13.947923,-13.928850,-14.008848
657,-13.945747,-13.926243,-14.001784
658,-13.945614,-13.925687,-14.001465
659,-13.941231,-13.925452,-13.997855
660,-13.937846,-13.925523,-13.997900
661,-13.936374,-13.923756,-13.992454
662,-13.933955,-13.923936,-13.989514
663,-13.933323,-13.924412,-13.991170
664,-13.932977,-13.925978,-13.990756
665,-13.930782,-13.924963,-13.989683
666,-13.928261,-13.916596,-13.990383
667,-13.929215,-13.907200,-13.990891
668,-13.928572,-13.902990,-13.988614
669,-13.929668,-13.898011,-13.986176
670,-13.929411,-13.898150,-13.982517
671,-13.926795,-13.899905,-13.983064
672,-13.919873,-13.896659,-13.985863
673,-13.917867,-13.893770,-13.983119
674,-13.913103,-13.896381,-13.983717
675,-13.910715,-13.900123,-13.980713
676,-13.913436,-13.901285,-13.980065
677,-13.910303,-13.898740,-13.982329
678,-13.905003,-13.896916,-13.980586
679,-13.906365,-13.894937,-13.983027
680,-13.907140,-13.895046,-13.983362
681,-13.903747,-13.896146,-13.987590
682,-13.901537,-13.895677,-13.986700
683,-13.901701,-13.892795,-13.983650
684,-13.903637,-13.889397,-13.981371
685,-13.900954,-13.885489,-13.979370
686,-13.900641,-13.883712,-13.974725
687,-13.902134,-13.881866,-13.976498
688,-13.902628,-13.881285,-13.978469
689,-13.904139,-13.876872,-13.978760
690,-13.903450,-13.875834,-13.973990
691,-13.901256,-13.878670,-13.968109
692,-13.898172,-13.880431,-13.966920
693,-13.894443,-13.878986,-13.961203
694,-13.893611,-13.877019,-13.958836
