0.5,-0.010,2.6,5.15124e-05,2.33532,0.69015,1.55515,10.52450,3.56075,0.77179,0.86955,8.02355,-42.81330
0.5,-0.010,2.7,4.86998e-05,2.55322,0.69835,1.69699,12.40865,3.77983,0.77437,0.94086,9.18498,-59.16669
0.5,-0.010,2.8,4.60109e-05,2.77869,0.70560,1.84397,14.52328,4.00625,0.77653,1.01467,10.46967,-80.56120
0.5,-0.010,2.9,4.34615e-05,3.01171,0.71204,1.99607,16.88566,4.24005,0.77835,1.09098,11.88628,-108.24280
0.5,-0.010,3.0,4.10587e-05,3.25229,0.71777,2.15330,19.51374,4.48126,0.77987,1.16980,13.44379,-143.70085
0.5,-0.010,3.1,3.88033e-05,3.50044,0.72288,2.31563,22.42615,4.72993,0.78115,1.25114,15.15155,-188.70477
0.5,-0.010,3.2,3.66925e-05,3.75617,0.72746,2.48308,25.64214,4.98610,0.78223,1.33501,17.01920,-245.34427
0.5,-0.010,3.3,3.47207e-05,4.01952,0.73158,2.65564,29.18168,5.24979,0.78314,1.42141,19.05674,-316.07457
0.5,-0.010,3.4,3.28809e-05,4.29049,0.73529,2.83333,33.06537,5.52106,0.78392,1.51035,21.27447,-403.76519
0.5,-0.010,3.5,3.11656e-05,4.56912,0.73865,3.01614,37.31446,5.79993,0.78457,1.60183,23.68303,-511.75429
0.5,-0.010,3.6,2.95666e-05,4.85542,0.74169,3.20409,41.95085,6.08643,0.78513,1.69588,26.29338,-643.90787
0.5,-0.010,3.7,2.80760e-05,5.14943,0.74445,3.39719,46.99710,6.38060,0.78560,1.79248,29.11681,-804.68442
0.5,-0.010,3.8,2.66860e-05,5.45115,0.74697,3.59543,52.47638,6.68246,0.78600,1.89164,32.16491,-999.20515
0.5,-0.010,3.9,2.53891e-05,5.76061,0.74928,3.79883,58.41256,6.99204,0.78634,1.99338,35.44962,-1233.33133
0.5,-0.010,4.0,2.41783e-05,6.07782,0.75139,4.00739,64.83012,7.30935,0.78664,2.09770,38.98319,-1513.74660
0.5,-0.010,4.1,2.30471e-05,6.40281,0.75332,4.22112,71.75416,7.63441,0.78688,2.20459,42.77817,-1848.04594
0.5,-0.010,4.2,2.19893e-05,6.73558,0.75511,4.44003,79.21047,7.96725,0.78710,2.31406,46.84746,-2244.83454
0.5,-0.010,4.3,2.09994e-05,7.07616,0.75675,4.66412,87.22543,8.30788,0.78728,2.42612,51.20425,-2713.83086
0.5,-0.010,4.4,2.00719e-05,7.42454,0.75827,4.89339,95.82611,8.65631,0.78743,2.54078,55.86208,-3265.97995
0.5,-0.010,4.5,1.92023e-05,7.78075,0.75968,5.12785,105.04018,9.01256,0.78756,2.65802,60.83479,-3913.57325
0.5,-0.010,4.6,1.83861e-05,8.14480,0.76099,5.36751,114.89596,9.37664,0.78767,2.77786,66.13655,-4670.37863
0.5,-0.010,4.7,1.76192e-05,8.51669,0.76220,5.61236,125.42242,9.74855,0.78777,2.90029,71.78183,-5551.77873
0.5,-0.010,4.8,1.68980e-05,8.89643,0.76334,5.86242,136.64914,10.12831,0.78785,3.02533,77.78543,-6574.91910
0.5,-0.010,4.9,1.62191e-05,9.28403,0.76439,6.11768,148.60638,10.51593,0.78791,3.15296,84.16248,-7758.86613
0.5,-0.010,5.0,1.55793e-05,9.67950,0.76538,6.37815,161.32500,10.91141,0.78797,3.28320,90.92842,-9124.77557
0.5,-0.010,5.1,1.49759e-05,10.08284,0.76630,6.64383,174.83651,11.31476,0.78802,3.41605,98.09899,-10696.07196
0.5,-0.010,5.2,1.44062e-05,10.49407,0.76717,6.91473,189.17306,11.72599,0.78805,3.55150,105.69028,-12498.63851
0.5,-0.010,5.3,1.38678e-05,10.91318,0.76798,7.19084,204.36744,12.14511,0.78809,3.68955,113.71868,-14561.02042
0.5,-0.010,5.4,1.33586e-05,11.34018,0.76874,7.47217,220.45307,12.57211,0.78811,3.83022,122.20091,-16914.63890
0.5,-0.010,5.5,1.28766e-05,11.77507,0.76946,7.75872,237.46401,13.00701,0.78813,3.97349,131.15399,-19594.01855
0.5,-0.010,5.6,1.24198e-05,12.21787,0.77014,8.05049,255.43496,13.44980,0.78815,4.11938,140.59527,-22637.02800
0.5,-0.010,5.7,1.19866e-05,12.66857,0.77077,8.34748,274.40125,13.90050,0.78816,4.26788,150.54242,-26085.13410
0.5,-0.010,5.8,1.15754e-05,13.12718,0.77138,8.64971,294.39885,14.35911,0.78817,4.41898,161.01343,-29983.67045
0.5,-0.010,5.9,1.11848e-05,13.59370,0.77195,8.95715,315.46438,14.82562,0.78817,4.57271,172.02661,-34382.12068
0.5,-0.010,6.0,1.08135e-05,14.06813,0.77249,9.26983,337.63507,15.30005,0.78817,4.72904,183.60057,-39334.41698
0.5,-0.010,6.1,1.04603e-05,14.55048,0.77300,9.58773,360.94881,15.78239,0.78817,4.88799,195.75425,-44899.25450
0.5,-0.050,0.1,1.94604e-08,0.00080,0.23847,0.00079,0.00001,1.00163,0.48834,0.00081,0.00334,0.01968
0.5,-0.050,0.2,6.13393e-08,0.00323,0.24093,0.00321,0.00009,1.00658,0.49085,0.00327,0.01342,0.02079
0.5,-0.050,0.3,7.43711e-08,0.00747,0.24511,0.00735,0.00045,1.01502,0.49506,0.00743,0.03045,0.02274
0.5,-0.050,0.4,3.27239e-08,0.01376,0.25111,0.01339,0.00147,1.02727,0.50101,0.01336,0.05479,0.02562
